Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
68.47690320014954	10	3.741504268118442	0.10242228528440975	3.917106909546419	3.563368279239512	126984
136.36188435554504	20	3.8123483857724567	0.22523540085873628	4.167207594859065	3.314472026657313	254984
203.42128777503967	30	4.125056607887527	0.10180447037237074	4.285607554891612	3.935655126813799	382181
270.0154559612274	40	4.335706570542825	0.12774943443982847	4.573015787449549	4.146561108515016	509861
335.9334099292755	50	4.5714956001081735	0.09210601155053451	4.744950664797216	4.361261973026558	636986
401.76218485832214	60	4.67785458407714	0.12135757447435662	4.850589186506113	4.468882868037326	764635
467.41952753067017	70	4.571072617616156	0.0677780262584412	4.68611976961256	4.4482128235686105	891990
532.7587966918945	80	4.815151134331536	0.09393739792809656	4.942616862739669	4.596087035242817	1019645
598.7584280967712	90	5.194347238047048	0.052056725521647924	5.2720219756593	5.08494328497909	1147645
665.420490026474	100	5.212792161966499	0.18138758376594744	5.50406609926722	4.8265909652691334	1275263
731.84943318367	110	5.5080831319084975	0.14246530869756907	5.675082937028492	5.201463485747809	1403263
798.4500222206116	120	5.798981936668715	0.052868867686869624	5.885850980346731	5.659523702233855	1531114
864.7986385822296	130	5.922467686361779	0.34534186290221247	6.393577553608338	5.203920612533693	1659114
931.5077638626099	140	6.3293905142178115	0.11363652379234303	6.573355774657102	6.117483118418022	1787114
997.4225025177002	150	5.604772121540591	0.29481297456848726	6.022112038219348	4.82757216556638	1915114
1063.7466530799866	160	6.77904183621089	0.19894170412647538	6.958173782972153	6.202164733382233	2042758
1129.6707003116608	170	6.072055682533101	0.20471923590091212	6.429459729130031	5.6467210920964135	2170758
1195.8080036640167	180	6.938344494429039	0.2769735112583642	7.323337861424079	6.359717439976521	2298758
1260.7422540187836	190	6.806257184015121	0.20478523703314164	7.098605586259509	6.421237016518717	2426400
1325.6175043582916	200	7.152475319114383	0.15768812437718896	7.427032620427781	6.882356683592661	2553509
1391.3595468997955	210	7.666002036852879	0.23733867881847923	7.994624601997202	7.027378177357605	2681509
1455.8118155002594	220	8.223044079331157	0.20842665637380325	8.450594211026328	7.553219641267788	2808991
1521.2159504890442	230	8.179385220654948	0.27631661798902946	8.412589496234432	7.5106714181019925	2935594
1586.1949622631073	240	8.180311907259165	0.1698944259660699	8.46322458058421	7.762349171869573	3063042
1650.446611404419	250	8.36479599397484	0.27175064561989287	8.587912187023903	7.533680133521557	3190286
1716.325515985489	260	8.576179735764308	0.17531272264485578	8.852312217626604	8.148747843762976	3316760
1781.5353229045868	270	8.541570231190635	0.22279945314863145	8.92515474249376	8.145280605560401	3443412
1845.866767168045	280	8.706314383105273	0.4958510087766147	9.104794315397157	6.877973059366923	3569591
1910.4508204460144	290	9.084346086503793	0.2227630688715647	9.359602674849157	8.31437635396287	3695030
1974.4979388713837	300	8.821908592418403	1.2825116595315327	9.847205085403402	4.2415178490300605	3821258
2038.7003872394562	310	9.500554970550693	1.0219400753950203	10.209400830530285	5.766325956230503	3945720
2102.9717602729797	320	9.404072828478878	0.20901184649815313	9.66294710790362	8.782732463564344	4072189
2167.3056626319885	330	9.52160267088485	0.23963339489175928	9.816066046000742	8.854137148073278	4198373
2231.073632955551	340	10.110990862632125	0.18612959923772507	10.498361181108521	9.798958802292873	4323759
2295.064243555069	350	10.17333083287518	0.24824811881068662	10.572868040579124	9.604958671478926	4450554
2358.970080137253	360	9.274689740527538	1.3496672012840465	10.135958113482047	4.234803677245509	4576636
2423.0768287181854	370	9.981152698621154	0.31154319448022066	10.434909444018558	9.458240646650665	4702328
2487.5948226451874	380	10.233208590874492	0.42277160266713176	10.789194480705191	9.27539076256653	4827998
2551.6593594551086	390	10.646662377420162	0.2979354860460532	10.95696342330666	9.547120240018558	4952287
2616.033769130707	400	11.00451778783514	0.32216035747708227	11.248510303870717	8.354490384364908	5079378
2680.0114505290985	410	11.064622374282772	0.14752353503146035	11.254360285940493	10.632124709263735	5205973
2743.646300315857	420	11.099657507429365	0.8498406626494921	11.486106271688186	7.175326932028838	5331173
2807.664404153824	430	11.410462082106969	0.13636789379680794	11.598966870209551	11.148459123192879	5457177
2870.9877722263336	440	11.36690609612473	0.08644738045978383	11.507168490556069	11.179168032598682	5584049
2934.2289135456085	450	11.112081387363979	0.2888907619365326	11.341125548180571	9.928664131773985	5709830
2998.652778863907	460	10.875686528979513	0.08407384533086701	10.970269447889223	10.620775697761019	5833901
3062.1565096378326	470	10.976652179151552	0.20598286400302984	11.268619340222358	10.273905904269668	5959685
3125.813545227051	480	10.987558341253752	0.14554712607109746	11.14965378006309	10.537441338583449	6085134
3188.964853286743	490	11.117603991374844	0.19394977510570566	11.281980107389245	10.47640487733588	6211223
3252.708639860153	500	11.30470291218222	0.5940772613016856	11.859813466609921	9.513576931312855	6337409
3316.3192145824432	510	11.259467353675282	0.05699277170939835	11.362114036543062	11.15696968917473	6463321
3380.373044013977	520	11.521024767368653	0.05584881328242656	11.592913282293011	11.398816289183742	6590862
3443.2900733947754	530	11.642301565397865	0.12282480015061856	11.862584514332411	11.293019186930906	6717842
3506.5467143058777	540	11.851511419204817	0.08347634441074953	11.9437263502532	11.653466379077145	6843958
3570.0740299224854	550	11.748784870605085	0.2633676754143927	11.876524178805994	9.977331666275859	6971143
3633.5524311065674	560	11.971759728686592	0.0633081468355696	12.096356973856018	11.84531135458019	7098164
3698.0635845661163	570	11.511614211691048	0.07146693262052566	11.65159386995947	11.37576908461051	7225006
3761.5131702423096	580	12.287479588189454	0.050162498963385704	12.342013616813347	12.14510142619838	7351818
3824.5924010276794	590	12.140139026900142	0.1683918580186962	12.290404791740002	11.467046208279498	7479601
3887.86345243454	600	12.159043202583852	0.08939006093096376	12.329306655563414	11.903804279878386	7607025
3951.0784237384796	610	12.04744981903439	0.1033850060254678	12.165319588990315	11.793870087032701	7733981
4013.6358935832977	620	12.200198124930175	0.10811932516255163	12.37456561349245	11.994180934059841	7861137
4076.644446372986	630	11.46195743473625	1.1579854497004105	12.136735218693502	7.159764052245009	7988206
4139.89187002182	640	11.848289085026481	0.14252368883648783	12.008388089074288	11.374419370491523	8115798
4202.848621606827	650	12.039307133598687	0.2564954859162778	12.295717640968178	11.357799254405109	8242523
4265.7813239097595	660	11.256003117461551	0.7875143878291686	12.174423959673732	8.397801234859799	8368185
4328.588973760605	670	12.158292963115963	0.05209964032937729	12.25638780045847	12.048250586005452	8495252
4392.290503501892	680	12.199416233459415	0.16515582190696135	12.304912536281336	11.573453173477901	8620760
4455.459767341614	690	11.873503467031496	0.13137780773609908	12.060084411652497	11.47046067906922	8748245
4518.698510169983	700	10.409769107790925	2.8611912199399523	11.803583601838909	2.431341240546317	8875893
4582.2101674079895	710	12.142879186645732	0.030236578858706942	12.177173668402247	12.068517443418386	9003109
4646.097707033157	720	11.879433368893478	0.12361682009669336	12.004197173291686	11.397487490372441	9130242
4709.188804864883	730	12.471691683563513	0.19964768620364712	12.63711300921932	11.747256261391158	9257828
4773.390968084335	740	12.028122188351698	0.060216528552242944	12.119870944596187	11.915967847431602	9385158
4836.91103053093	750	12.05920777604435	0.5127133560170793	12.415319123276277	10.644366186010302	9511989
4899.122188568115	760	12.161119967422128	0.5981429341770036	12.557529507379513	10.470645297093142	9639212
4961.7805190086365	770	12.112186993951068	0.046926988392904136	12.191528803930282	12.013563097450742	9766145
5024.649684906006	780	12.17986078177506	0.03719007200816055	12.244374491638155	12.095939560997067	9893862
5087.657491207123	790	12.14979449604827	0.2751720374407498	12.395385371914017	11.205103569518542	10021273
5150.529929637909	800	11.995662958581452	0.27955176770654677	12.2113924127043	10.7346116837507	10148529
5212.826187610626	810	12.064193722923665	0.07873353079774915	12.159197286229755	11.818202668982849	10276474
5275.687324285507	820	12.16506883321199	0.3536318258857194	12.384942318414687	11.018051520455629	10403951
5339.267179012299	830	12.373080858568429	0.07721245384612914	12.478362240588467	12.155929225351429	10531782
5402.3039174079895	840	12.320013120174263	0.6327144821464012	12.541638715818408	9.82851942355046	10659595
5465.395205974579	850	12.540720757874151	0.06344832460118455	12.655352943478647	12.41781419184008	10787198
5527.8682997226715	860	12.409857425673426	0.051047912504604886	12.470559346573765	12.280340822956077	10914354
5590.366859197617	870	12.494468405959015	0.050738187363255326	12.566611656910936	12.390616267986843	11042000
5653.074307441711	880	11.956030064099615	0.2554871754491447	12.248245034003048	11.034247559859068	11169973
5716.014374494553	890	12.586471460537068	0.038670785711043945	12.67047069176624	12.493098034508876	11297555
5779.16352391243	900	12.621565226337479	0.05464199178636135	12.683751695105457	12.484240764402784	11425555
5841.696439981461	910	12.448197362703432	0.0355228215200774	12.511774371254432	12.38378326275415	11553318
5904.801176786423	920	12.491536314549593	0.11480494066019167	12.61542042765359	12.076707860869647	11681112
5967.944973707199	930	12.740780250863173	0.0279188899236326	12.806727477174718	12.690576771565247	11808515
6029.707628488541	940	12.513498519899777	0.06781584314568696	12.613288272092177	12.397187533951183	11936257
6091.607047319412	950	12.531735852623969	0.06314805436954272	12.660755625372985	12.406316867476562	12063919
6154.820241451263	960	12.558643980612688	0.299133581519267	12.866585421696072	11.865738110311213	12191706
6217.330425024033	970	12.490538436756543	0.05003105416175337	12.56611279027129	12.375899868809938	12319308
6280.412700176239	980	12.631879030954332	0.17147382045670842	12.751334359612883	11.967302796039803	12447308
6342.8633506298065	990	12.802900009684453	0.03662504352985177	12.876688185082457	12.724533215012343	12575061
6405.841610193253	1000	12.241162032214165	0.09906408510537683	12.515891285399448	12.126164090169368	12702900
