Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
65.34486484527588	10	5.425660190798226	0.03557418469177898	5.474077979364665	5.368220302872942	90411
131.76403760910034	20	5.135412650242833	0.027905624937594693	5.209157680459612	5.092726838451199	193437
197.89269280433655	30	5.093440120361774	0.05433839577971635	5.174635835122899	5.0148434322472895	299003
263.69229102134705	40	5.012500610973875	0.051961941769383714	5.079717256274307	4.854382905679813	410669
330.4071533679962	50	4.126864538974842	1.3426346842384989	4.8335219738364685	1.2225771265220828	525268
396.0656225681305	60	4.798468635995668	0.06558839635596812	4.926671449786227	4.667809235637833	638035
461.7278389930725	70	5.287527758840588	0.025508994642347106	5.36364351650991	5.236585537757492	750748
528.216983795166	80	5.4930018171778645	0.04553175762884297	5.567506930616219	5.370691416726913	863663
593.8627305030823	90	5.108023832225008	0.19604714759013514	5.259275452168367	4.345927407761337	979504
660.0333867073059	100	5.216707640334971	0.10820526620487347	5.300551738409922	4.7787569201627775	1093828
725.7031674385071	110	4.758781073292612	1.0504574118396381	5.415401916265182	2.256924571189302	1207303
790.8535299301147	120	5.665906121916487	0.05197709638936146	5.7376011186570395	5.531408027251018	1319492
856.1408228874207	130	5.27474403391956	0.03080378663668211	5.322572500663227	5.212339244098985	1435217
922.0131025314331	140	5.279186361105385	0.0668056477826689	5.403413212934538	5.115934476696566	1549481
987.6570701599121	150	5.088772520853672	0.02809299425757695	5.132374336564681	5.039917524904013	1661413
1053.4525530338287	160	5.482311612063786	0.04254203323838213	5.564762176683871	5.399082206102321	1778963
1118.6083245277405	170	5.582186850578655	0.07134773289006525	5.719116393134755	5.4921695926605025	1898758
1185.4033572673798	180	5.384978542338067	0.0698467500613538	5.4916754142032005	5.185360488569131	2018852
1250.7597289085388	190	5.396525512824301	0.03456864798721642	5.469521722669015	5.320274422410876	2138815
1317.3267273902893	200	5.663837731787062	0.06838216672277918	5.764992887801782	5.487654913100414	2256643
1382.4690010547638	210	5.6100168950656375	0.06319730377665611	5.723925755606615	5.388945119368145	2372737
1448.2235434055328	220	5.917814849002461	0.08603172421068486	6.105833599693142	5.777827624377096	2492056
1514.2080144882202	230	5.6324964793202525	0.07695439506075111	5.8416343571589096	5.442361087640165	2611136
1579.167644739151	240	5.791059944640729	0.04742383104091935	5.86716517896275	5.653751464444213	2727506
1644.2654633522034	250	5.779963716674538	0.019503985697302918	5.820332521339878	5.729855936195236	2846395
1709.5873582363129	260	5.879880024912199	0.15423323822779314	6.09403074097645	5.452475194622821	2962780
1775.7312803268433	270	5.284558673516148	0.05886793642176017	5.388098608382279	5.132777308637742	3078498
1841.633821964264	280	5.478738728786702	0.023875063535974024	5.525174116104608	5.426863328902982	3194422
1908.524175643921	290	5.459148085186898	0.5134531059605303	5.7635161743965	3.3068930275621824	3313658
1974.1654946804047	300	5.684959379719221	0.06743621330476726	5.801940309873316	5.5472413249081	3434978
2039.8332328796387	310	5.90699875808612	0.0520852462591413	5.982606724399375	5.7952564450970385	3557082
2105.353677749634	320	5.543098908099346	0.059393695908820744	5.636452154809376	5.4121236591017805	3678988
2171.3218977451324	330	5.835302490876638	0.09813607171173051	5.962246681621764	5.591799443442142	3795091
2238.030674934387	340	5.9674000192954555	0.060451657313695825	6.060714343446307	5.786381680780323	3911908
2304.240867137909	350	5.918869306687339	0.09998766615009438	6.18892934370524	5.712025687615096	4032410
2369.8319153785706	360	6.2930165502434825	0.10176824873911146	6.489814942411613	6.1222562355105765	4149333
2436.094750881195	370	6.287831434388063	0.07551210098345519	6.412795355310664	6.109883647353854	4271172
2502.0375838279724	380	5.9510096241110295	0.0766607897261914	6.058010721884784	5.715808594744885	4393731
2567.9961149692535	390	5.3864674562762955	0.18259447383951677	5.6831662616168614	5.01625236858672	4512326
2633.39674448967	400	5.978254299139371	0.0778109979239959	6.12613590300316	5.8459134349250235	4632192
2698.465805053711	410	6.272391541120596	0.09293023414422277	6.426344377745409	6.047116739675403	4754250
2763.815256357193	420	6.256838849287014	0.14183484931429538	6.452614459092729	5.768289016326889	4876318
2829.7996089458466	430	6.695846772090881	0.10128397319787115	6.9291691652615555	6.451176308532013	5000656
2895.5532534122467	440	6.212940257636874	0.04522835189725825	6.325197158155788	6.109264088117925	5122715
2961.6182684898376	450	6.419254787885293	0.0724338482296158	6.580878070439212	6.28989329826436	5243841
